,country,year,type,TN,TP,accuracy
157,AT,2013,DT,0.9416951592585928,0.21453287197231835,0.9057475196715703
153,AT,2013,LDA,1.0,0.0,0.9505644885391721
158,AT,2013,LDA,1.0,0.0,0.9505644885391721
151,AT,2013,LR,1.0,0.0,0.9505644885391721
156,AT,2013,LR,1.0,0.0,0.9505644885391721
150,AT,2013,LR - Youden's J,1.0,0.0,0.9505644885391721
155,AT,2013,LR - Youden's J,1.0,0.0,0.9505644885391721
154,AT,2013,NB,1.0,0.0,0.4182346903865891
159,AT,2013,NB,1.0,0.0,0.4182346903865891
162,AT,2014,DT,0.8966442953020134,0.2222222222222222,0.864499634769905
167,AT,2014,DT,0.8966442953020134,0.2222222222222222,0.864499634769905
163,AT,2014,LDA,0.8966442953020134,0.2222222222222222,0.864499634769905
168,AT,2014,LDA,0.8966442953020134,0.2222222222222222,0.864499634769905
161,AT,2014,LR,0.8966442953020134,0.2222222222222222,0.864499634769905
166,AT,2014,LR,0.8966442953020134,0.2222222222222222,0.864499634769905
160,AT,2014,LR - Youden's J,0.9345132743362832,0.2222222222222222,0.864499634769905
165,AT,2014,LR - Youden's J,0.9345132743362832,0.2222222222222222,0.864499634769905
164,AT,2014,NB,0.8966442953020134,0.2222222222222222,0.4147187728268809
169,AT,2014,NB,0.8966442953020134,0.2222222222222222,0.4147187728268809
172,AT,2015,DT,0.8889105818039829,0.20717131474103587,0.8570630932439978
177,AT,2015,DT,0.8889105818039829,0.20717131474103587,0.8570630932439978
173,AT,2015,LDA,0.7905115189379148,0.398406374501992,0.7721943048576214
178,AT,2015,LDA,0.7905115189379148,0.398406374501992,0.7721943048576214
171,AT,2015,LR,0.7905115189379148,0.398406374501992,0.7721943048576214
176,AT,2015,LR,0.7905115189379148,0.398406374501992,0.7721943048576214
170,AT,2015,LR - Youden's J,0.8478491768454594,0.37336652146857496,0.7721943048576214
175,AT,2015,LR - Youden's J,0.8478491768454594,0.37336652146857496,0.7721943048576214
174,AT,2015,NB,0.7905115189379148,0.398406374501992,0.40777963893541785
179,AT,2015,NB,0.7905115189379148,0.398406374501992,0.40777963893541785
182,AT,2016,DT,0.8890153671030165,0.21768707482993196,0.8535489667565139
187,AT,2016,DT,0.8890153671030165,0.21768707482993196,0.8535489667565139
183,AT,2016,LDA,0.7833428191993929,0.391156462585034,0.7626235399820306
188,AT,2016,LDA,0.7833428191993929,0.391156462585034,0.7626235399820306
181,AT,2016,LR,0.7833428191993929,0.391156462585034,0.7626235399820306
186,AT,2016,LR,0.7833428191993929,0.391156462585034,0.7626235399820306
180,AT,2016,LR - Youden's J,0.8467741935483871,0.406386975579211,0.7626235399820306
185,AT,2016,LR - Youden's J,0.8467741935483871,0.406386975579211,0.7626235399820306
184,AT,2016,NB,0.7833428191993929,0.391156462585034,0.4174303683737646
189,AT,2016,NB,0.7833428191993929,0.391156462585034,0.4174303683737646
192,AT,2017,DT,0.8822874118083921,0.22629969418960244,0.8447400665149659
197,AT,2017,DT,0.8822874118083921,0.22629969418960244,0.8447400665149659
193,AT,2017,LDA,0.7877831414779057,0.39143730886850153,0.7650971468580431
198,AT,2017,LDA,0.7877831414779057,0.39143730886850153,0.7650971468580431
191,AT,2017,LR,0.8822874118083921,0.22629969418960244,0.8447400665149659
196,AT,2017,LR,0.8822874118083921,0.22629969418960244,0.8447400665149659
190,AT,2017,LR - Youden's J,0.9164018577364947,0.22564734895191121,0.8447400665149659
195,AT,2017,LR - Youden's J,0.9164018577364947,0.22564734895191121,0.8447400665149659
194,AT,2017,NB,0.7877831414779057,0.39143730886850153,0.4325223175214423
199,AT,2017,NB,0.7877831414779057,0.39143730886850153,0.4325223175214423
202,AT,2018,DT,0.8959660297239915,0.2844574780058651,0.8582035494386092
207,AT,2018,DT,0.8959660297239915,0.2844574780058651,0.8582035494386092
203,AT,2018,LDA,0.7865276973557228,0.45161290322580644,0.7658457080767838
208,AT,2018,LDA,0.7865276973557228,0.45161290322580644,0.7658457080767838
201,AT,2018,LR,1.0,0.0,0.9382470119521913
206,AT,2018,LR,1.0,0.0,0.9382470119521913
200,AT,2018,LR - Youden's J,1.0,0.0,0.9382470119521913
205,AT,2018,LR - Youden's J,1.0,0.0,0.9382470119521913
204,AT,2018,NB,0.7865276973557228,0.45161290322580644,0.4230351321984788
209,AT,2018,NB,0.7865276973557228,0.45161290322580644,0.4230351321984788
212,AT,2019,DT,1.0,0.0,0.9456599713055954
217,AT,2019,DT,1.0,0.0,0.9456599713055954
213,AT,2019,LDA,1.0,0.0,0.9456599713055954
218,AT,2019,LDA,1.0,0.0,0.9456599713055954
211,AT,2019,LR,1.0,0.0,0.9456599713055954
216,AT,2019,LR,1.0,0.0,0.9456599713055954
210,AT,2019,LR - Youden's J,1.0,0.0,0.9456599713055954
215,AT,2019,LR - Youden's J,1.0,0.0,0.9456599713055954
214,AT,2019,NB,1.0,0.0,0.41194404591104733
219,AT,2019,NB,1.0,0.0,0.41194404591104733
222,BE,1998,DT,0.6221990620114644,0.5905511811023622,0.6202346041055719
227,BE,1998,DT,0.6221990620114644,0.5905511811023622,0.6202346041055719
223,BE,1998,LDA,0.6221990620114644,0.5905511811023622,0.6202346041055719
228,BE,1998,LDA,0.6221990620114644,0.5905511811023622,0.6202346041055719
221,BE,1998,LR,0.7373632100052111,0.4645669291338583,0.7204301075268817
226,BE,1998,LR,0.7373632100052111,0.4645669291338583,0.7204301075268817
220,BE,1998,LR - Youden's J,0.8046581517655897,0.42377622377622376,0.7204301075268817
225,BE,1998,LR - Youden's J,0.8046581517655897,0.42377622377622376,0.7204301075268817
224,BE,1998,NB,0.6221990620114644,0.5905511811023622,0.32209188660801563
229,BE,1998,NB,0.6221990620114644,0.5905511811023622,0.32209188660801563
232,BE,1999,DT,0.725111441307578,0.35,0.7040673211781207
237,BE,1999,DT,0.725111441307578,0.35,0.7040673211781207
233,BE,1999,LDA,0.4799405646359584,0.625,0.48807854137447404
238,BE,1999,LDA,0.4799405646359584,0.625,0.48807854137447404
231,BE,1999,LR,0.4799405646359584,0.625,0.48807854137447404
236,BE,1999,LR,0.4799405646359584,0.625,0.48807854137447404
230,BE,1999,LR - Youden's J,0.6157205240174672,0.7803921568627451,0.48807854137447404
235,BE,1999,LR - Youden's J,0.6157205240174672,0.7803921568627451,0.48807854137447404
234,BE,1999,NB,0.4799405646359584,0.625,0.3141654978962132
239,BE,1999,NB,0.4799405646359584,0.625,0.3141654978962132
242,BE,2000,DT,0.46038863976083705,0.6785714285714286,0.4772413793103448
247,BE,2000,DT,0.46038863976083705,0.6785714285714286,0.4772413793103448
243,BE,2000,LDA,0.46038863976083705,0.6785714285714286,0.4772413793103448
248,BE,2000,LDA,0.46038863976083705,0.6785714285714286,0.4772413793103448
241,BE,2000,LR,0.46038863976083705,0.6785714285714286,0.4772413793103448
246,BE,2000,LR,0.46038863976083705,0.6785714285714286,0.4772413793103448
240,BE,2000,LR - Youden's J,0.6066666666666667,0.8072727272727273,0.4772413793103448
245,BE,2000,LR - Youden's J,0.6066666666666667,0.8072727272727273,0.4772413793103448
244,BE,2000,NB,0.46038863976083705,0.6785714285714286,0.3296551724137931
249,BE,2000,NB,0.46038863976083705,0.6785714285714286,0.3296551724137931
252,BE,2001,DT,0.5943396226415094,0.4444444444444444,0.5826086956521739
257,BE,2001,DT,0.5943396226415094,0.4444444444444444,0.5826086956521739
253,BE,2001,LDA,0.5943396226415094,0.4444444444444444,0.5826086956521739
258,BE,2001,LDA,0.5943396226415094,0.4444444444444444,0.5826086956521739
251,BE,2001,LR,0.5943396226415094,0.4444444444444444,0.5826086956521739
256,BE,2001,LR,0.5943396226415094,0.4444444444444444,0.5826086956521739
250,BE,2001,LR - Youden's J,0.735357917570499,0.6986899563318777,0.5826086956521739
255,BE,2001,LR - Youden's J,0.735357917570499,0.6986899563318777,0.5826086956521739
254,BE,2001,NB,0.5943396226415094,0.4444444444444444,0.372463768115942
259,BE,2001,NB,0.5943396226415094,0.4444444444444444,0.372463768115942
262,BE,2002,DT,0.7343283582089553,0.43478260869565216,0.7150837988826816
267,BE,2002,DT,0.7343283582089553,0.43478260869565216,0.7150837988826816
263,BE,2002,LDA,0.7343283582089553,0.43478260869565216,0.7150837988826816
268,BE,2002,LDA,0.7343283582089553,0.43478260869565216,0.7150837988826816
261,BE,2002,LR,0.7343283582089553,0.43478260869565216,0.7150837988826816
266,BE,2002,LR,0.7343283582089553,0.43478260869565216,0.7150837988826816
260,BE,2002,LR - Youden's J,0.8357894736842105,0.4979253112033195,0.7150837988826816
265,BE,2002,LR - Youden's J,0.8357894736842105,0.4979253112033195,0.7150837988826816
264,BE,2002,NB,0.7343283582089553,0.43478260869565216,0.3575418994413408
269,BE,2002,NB,0.7343283582089553,0.43478260869565216,0.3575418994413408
272,BE,2003,DT,0.593939393939394,0.3170731707317073,0.5777460770328102
277,BE,2003,DT,0.593939393939394,0.3170731707317073,0.5777460770328102
273,BE,2003,LDA,0.7227272727272728,0.2682926829268293,0.6961483594864479
278,BE,2003,LDA,0.7227272727272728,0.2682926829268293,0.6961483594864479
271,BE,2003,LR,0.7227272727272728,0.2682926829268293,0.6961483594864479
276,BE,2003,LR,0.7227272727272728,0.2682926829268293,0.6961483594864479
270,BE,2003,LR - Youden's J,0.805439330543933,0.452914798206278,0.6961483594864479
275,BE,2003,LR - Youden's J,0.805439330543933,0.452914798206278,0.6961483594864479
274,BE,2003,NB,0.7227272727272728,0.2682926829268293,0.33666191155492153
279,BE,2003,NB,0.7227272727272728,0.2682926829268293,0.33666191155492153
282,BE,2004,DT,0.5799457994579946,0.48,0.5736040609137056
287,BE,2004,DT,0.5799457994579946,0.48,0.5736040609137056
283,BE,2004,LDA,0.46747967479674796,0.72,0.48350253807106597
288,BE,2004,LDA,0.46747967479674796,0.72,0.48350253807106597
281,BE,2004,LR,0.46747967479674796,0.72,0.48350253807106597
286,BE,2004,LR,0.46747967479674796,0.72,0.48350253807106597
280,BE,2004,LR - Youden's J,0.6181474480151229,0.8764478764478765,0.48350253807106597
285,BE,2004,LR - Youden's J,0.6181474480151229,0.8764478764478765,0.48350253807106597
284,BE,2004,NB,0.46747967479674796,0.72,0.35279187817258884
289,BE,2004,NB,0.46747967479674796,0.72,0.35279187817258884
292,BE,2005,DT,0.714759535655058,0.3286384976525822,0.6892812887236679
297,BE,2005,DT,0.714759535655058,0.3286384976525822,0.6892812887236679
293,BE,2005,LDA,0.714759535655058,0.3286384976525822,0.6892812887236679
298,BE,2005,LDA,0.714759535655058,0.3286384976525822,0.6892812887236679
291,BE,2005,LR,0.714759535655058,0.3286384976525822,0.6892812887236679
296,BE,2005,LR,0.714759535655058,0.3286384976525822,0.6892812887236679
290,BE,2005,LR - Youden's J,0.8041095890410959,0.48265895953757226,0.6892812887236679
295,BE,2005,LR - Youden's J,0.8041095890410959,0.48265895953757226,0.6892812887236679
294,BE,2005,NB,0.714759535655058,0.3286384976525822,0.34386617100371747
299,BE,2005,NB,0.714759535655058,0.3286384976525822,0.34386617100371747
302,BE,2006,DT,0.5603848706038487,0.4449152542372881,0.552
307,BE,2006,DT,0.5603848706038487,0.4449152542372881,0.552
303,BE,2006,LDA,0.718978102189781,0.3771186440677966,0.6941538461538461
308,BE,2006,LDA,0.718978102189781,0.3771186440677966,0.6941538461538461
301,BE,2006,LR,0.718978102189781,0.3771186440677966,0.6941538461538461
306,BE,2006,LR,0.718978102189781,0.3771186440677966,0.6941538461538461
300,BE,2006,LR - Youden's J,0.7941976427923844,0.4616858237547893,0.6941538461538461
305,BE,2006,LR - Youden's J,0.7941976427923844,0.4616858237547893,0.6941538461538461
304,BE,2006,NB,0.718978102189781,0.3771186440677966,0.35046153846153844
309,BE,2006,NB,0.718978102189781,0.3771186440677966,0.35046153846153844
312,BE,2007,DT,0.8462031400192246,0.2024793388429752,0.79988105857865
317,BE,2007,DT,0.8462031400192246,0.2024793388429752,0.79988105857865
313,BE,2007,LDA,0.8647869272669017,0.12396694214876033,0.8114778471602736
318,BE,2007,LDA,0.8647869272669017,0.12396694214876033,0.8114778471602736
311,BE,2007,LR,0.8647869272669017,0.12396694214876033,0.8114778471602736
316,BE,2007,LR,0.8647869272669017,0.12396694214876033,0.8114778471602736
310,BE,2007,LR - Youden's J,0.9,0.21421520236920039,0.8114778471602736
315,BE,2007,LR - Youden's J,0.9,0.21421520236920039,0.8114778471602736
314,BE,2007,NB,0.8647869272669017,0.12396694214876033,0.36990782039845377
319,BE,2007,NB,0.8647869272669017,0.12396694214876033,0.36990782039845377
322,BE,2008,DT,0.8450222374273008,0.23766816143497757,0.8019707565162111
327,BE,2008,DT,0.8450222374273008,0.23766816143497757,0.8019707565162111
323,BE,2008,LDA,0.8450222374273008,0.23766816143497757,0.8019707565162111
328,BE,2008,LDA,0.8450222374273008,0.23766816143497757,0.8019707565162111
321,BE,2008,LR,0.8450222374273008,0.23766816143497757,0.8019707565162111
326,BE,2008,LR,0.8450222374273008,0.23766816143497757,0.8019707565162111
320,BE,2008,LR - Youden's J,0.9004111466423024,0.30094043887147337,0.8019707565162111
325,BE,2008,LR - Youden's J,0.9004111466423024,0.30094043887147337,0.8019707565162111
324,BE,2008,NB,0.8450222374273008,0.23766816143497757,0.3680864589955499
329,BE,2008,NB,0.8450222374273008,0.23766816143497757,0.3680864589955499
332,BE,2009,DT,0.7176271186440678,0.4411764705882353,0.6997463538363983
337,BE,2009,DT,0.7176271186440678,0.4411764705882353,0.6997463538363983
333,BE,2009,LDA,0.7176271186440678,0.4411764705882353,0.6997463538363983
338,BE,2009,LDA,0.7176271186440678,0.4411764705882353,0.6997463538363983
331,BE,2009,LR,0.7176271186440678,0.4411764705882353,0.6997463538363983
336,BE,2009,LR,0.7176271186440678,0.4411764705882353,0.6997463538363983
330,BE,2009,LR - Youden's J,0.8030095759233926,0.5109261186264308,0.6997463538363983
335,BE,2009,LR - Youden's J,0.8030095759233926,0.5109261186264308,0.6997463538363983
334,BE,2009,NB,0.7176271186440678,0.4411764705882353,0.3893468611287254
339,BE,2009,NB,0.7176271186440678,0.4411764705882353,0.3893468611287254
342,BE,2010,DT,0.8020501944149876,0.17703349282296652,0.7590520078999342
347,BE,2010,DT,0.8020501944149876,0.17703349282296652,0.7590520078999342
343,BE,2010,LDA,0.8561329091551785,0.13875598086124402,0.8067807768268598
348,BE,2010,LDA,0.8561329091551785,0.13875598086124402,0.8067807768268598
341,BE,2010,LR,1.0,0.0,0.9312047399605003
346,BE,2010,LR,1.0,0.0,0.9312047399605003
340,BE,2010,LR - Youden's J,1.0,0.0,0.9312047399605003
345,BE,2010,LR - Youden's J,1.0,0.0,0.9312047399605003
344,BE,2010,NB,0.8561329091551785,0.13875598086124402,0.3726135615536537
349,BE,2010,NB,0.8561329091551785,0.13875598086124402,0.3726135615536537
352,BE,2011,DT,0.8174603174603174,0.2192513368983957,0.7779738792799152
357,BE,2011,DT,0.8174603174603174,0.2192513368983957,0.7779738792799152
353,BE,2011,LDA,0.6904761904761905,0.3582887700534759,0.6685492410871867
358,BE,2011,LDA,0.6904761904761905,0.3582887700534759,0.6685492410871867
351,BE,2011,LR,0.8174603174603174,0.2192513368983957,0.7779738792799152
356,BE,2011,LR,0.8174603174603174,0.2192513368983957,0.7779738792799152
350,BE,2011,LR - Youden's J,0.8734756097560976,0.3179190751445087,0.7779738792799152
355,BE,2011,LR - Youden's J,0.8734756097560976,0.3179190751445087,0.7779738792799152
354,BE,2011,NB,0.6904761904761905,0.3582887700534759,0.39781150723614545
359,BE,2011,NB,0.6904761904761905,0.3582887700534759,0.39781150723614545
362,BE,2012,DT,0.5489591364687741,0.4406779661016949,0.5420425839047275
367,BE,2012,DT,0.5489591364687741,0.4406779661016949,0.5420425839047275
363,BE,2012,LDA,0.45296838858905164,0.6271186440677966,0.46409238542042586
368,BE,2012,LDA,0.45296838858905164,0.6271186440677966,0.46409238542042586
361,BE,2012,LR,0.6969930609097919,0.3333333333333333,0.6737639841212558
366,BE,2012,LR,0.6969930609097919,0.3333333333333333,0.6737639841212558
360,BE,2012,LR - Youden's J,0.7880063124671226,0.5080459770114942,0.6737639841212558
365,BE,2012,LR - Youden's J,0.7880063124671226,0.5080459770114942,0.6737639841212558
364,BE,2012,NB,0.45296838858905164,0.6271186440677966,0.39516420064958496
369,BE,2012,NB,0.45296838858905164,0.6271186440677966,0.39516420064958496
372,BE,2013,DT,0.8637413394919169,0.10714285714285714,0.8106657122405154
377,BE,2013,DT,0.8637413394919169,0.10714285714285714,0.8106657122405154
373,BE,2013,LDA,0.8637413394919169,0.10714285714285714,0.8106657122405154
378,BE,2013,LDA,0.8637413394919169,0.10714285714285714,0.8106657122405154
371,BE,2013,LR,0.8637413394919169,0.10714285714285714,0.8106657122405154
376,BE,2013,LR,0.8637413394919169,0.10714285714285714,0.8106657122405154
370,BE,2013,LR - Youden's J,0.913397860417728,0.246690734055355,0.8106657122405154
375,BE,2013,LR - Youden's J,0.913397860417728,0.246690734055355,0.8106657122405154
374,BE,2013,NB,0.8637413394919169,0.10714285714285714,0.401932712956335
379,BE,2013,NB,0.8637413394919169,0.10714285714285714,0.401932712956335
382,BE,2014,DT,0.8167559296097934,0.22885572139303484,0.7747779751332149
387,BE,2014,DT,0.8167559296097934,0.22885572139303484,0.7747779751332149
383,BE,2014,LDA,0.7846212700841622,0.2885572139303483,0.7492007104795737
388,BE,2014,LDA,0.7846212700841622,0.2885572139303483,0.7492007104795737
381,BE,2014,LR,0.8167559296097934,0.22885572139303484,0.7747779751332149
386,BE,2014,LR,0.8167559296097934,0.22885572139303484,0.7747779751332149
380,BE,2014,LR - Youden's J,0.8717948717948718,0.3268765133171913,0.7747779751332149
385,BE,2014,LR - Youden's J,0.8717948717948718,0.3268765133171913,0.7747779751332149
384,BE,2014,NB,0.7846212700841622,0.2885572139303483,0.4152753108348135
389,BE,2014,NB,0.7846212700841622,0.2885572139303483,0.4152753108348135
392,BE,2015,DT,0.776746063786839,0.33031674208144796,0.740177909562639
397,BE,2015,DT,0.776746063786839,0.33031674208144796,0.740177909562639
393,BE,2015,LDA,0.7060960839725474,0.4434389140271493,0.684581171237954
398,BE,2015,LDA,0.7060960839725474,0.4434389140271493,0.684581171237954
391,BE,2015,LR,1.0,0.0,0.9180874722016308
396,BE,2015,LR,1.0,0.0,0.9180874722016308
390,BE,2015,LR - Youden's J,1.0,0.0,0.9180874722016308
395,BE,2015,LR - Youden's J,1.0,0.0,0.9180874722016308
394,BE,2015,NB,0.7060960839725474,0.4434389140271493,0.41252779836916237
399,BE,2015,NB,0.7060960839725474,0.4434389140271493,0.41252779836916237
402,BE,2016,DT,0.8657991053273688,0.125,0.8184240578606776
407,BE,2016,DT,0.8657991053273688,0.125,0.8184240578606776
403,BE,2016,LDA,0.8657991053273688,0.125,0.8184240578606776
408,BE,2016,LDA,0.8657991053273688,0.125,0.8184240578606776
401,BE,2016,LR,0.8657991053273688,0.125,0.8184240578606776
406,BE,2016,LR,0.8657991053273688,0.125,0.8184240578606776
400,BE,2016,LR - Youden's J,0.9103410341034104,0.2323856613102596,0.8184240578606776
405,BE,2016,LR - Youden's J,0.9103410341034104,0.2323856613102596,0.8184240578606776
404,BE,2016,NB,0.8657991053273688,0.125,0.38979824895317855
409,BE,2016,NB,0.8657991053273688,0.125,0.38979824895317855
412,BE,2017,DT,1.0,0.0,0.9102861562258314
417,BE,2017,DT,1.0,0.0,0.9102861562258314
413,BE,2017,LDA,1.0,0.0,0.9102861562258314
418,BE,2017,LDA,1.0,0.0,0.9102861562258314
411,BE,2017,LR,1.0,0.0,0.9102861562258314
416,BE,2017,LR,1.0,0.0,0.9102861562258314
410,BE,2017,LR - Youden's J,1.0,0.0,0.9102861562258314
415,BE,2017,LR - Youden's J,1.0,0.0,0.9102861562258314
414,BE,2017,NB,1.0,0.0,0.4006187161639598
419,BE,2017,NB,1.0,0.0,0.4006187161639598
422,BE,2018,DT,0.7642919964819701,0.2127659574468085,0.7221770917952883
427,BE,2018,DT,0.7642919964819701,0.2127659574468085,0.7221770917952883
423,BE,2018,LDA,0.7642919964819701,0.2127659574468085,0.7221770917952883
428,BE,2018,LDA,0.7642919964819701,0.2127659574468085,0.7221770917952883
421,BE,2018,LR,0.7642919964819701,0.2127659574468085,0.7221770917952883
426,BE,2018,LR,0.7642919964819701,0.2127659574468085,0.7221770917952883
420,BE,2018,LR - Youden's J,0.8391203703703703,0.40599455040871935,0.7221770917952883
425,BE,2018,LR - Youden's J,0.8391203703703703,0.40599455040871935,0.7221770917952883
424,BE,2018,NB,0.7642919964819701,0.2127659574468085,0.41267262388302195
429,BE,2018,NB,0.7642919964819701,0.2127659574468085,0.41267262388302195
432,BE,2019,DT,0.9217391304347826,0.125,0.8510301109350238
437,BE,2019,DT,0.9217391304347826,0.125,0.8510301109350238
433,BE,2019,LDA,0.7773913043478261,0.23214285714285715,0.7290015847860539
438,BE,2019,LDA,0.7773913043478261,0.23214285714285715,0.7290015847860539
431,BE,2019,LR,0.9217391304347826,0.125,0.8510301109350238
436,BE,2019,LR,0.9217391304347826,0.125,0.8510301109350238
430,BE,2019,LR - Youden's J,0.945823927765237,0.14893617021276595,0.8510301109350238
435,BE,2019,LR - Youden's J,0.945823927765237,0.14893617021276595,0.8510301109350238
434,BE,2019,NB,0.7773913043478261,0.23214285714285715,0.4144215530903328
439,BE,2019,NB,0.7773913043478261,0.23214285714285715,0.4144215530903328
442,BG,2001,DT,0.6568,0.21621621621621623,0.6321752265861027
447,BG,2001,DT,0.6568,0.21621621621621623,0.6321752265861027
443,BG,2001,LDA,0.704,0.20270270270270271,0.6759818731117825
448,BG,2001,LDA,0.704,0.20270270270270271,0.6759818731117825
441,BG,2001,LR,1.0,0.0,0.9441087613293051
446,BG,2001,LR,1.0,0.0,0.9441087613293051
440,BG,2001,LR - Youden's J,1.0,0.0,0.9441087613293051
445,BG,2001,LR - Youden's J,1.0,0.0,0.9441087613293051
444,BG,2001,NB,0.704,0.20270270270270271,0.37084592145015105
449,BG,2001,NB,0.704,0.20270270270270271,0.37084592145015105
452,BG,2002,DT,0.6644067796610169,0.30158730158730157,0.6460176991150443
457,BG,2002,DT,0.6644067796610169,0.30158730158730157,0.6460176991150443
453,BG,2002,LDA,0.7991525423728814,0.09523809523809523,0.7634754625905068
458,BG,2002,LDA,0.7991525423728814,0.09523809523809523,0.7634754625905068
451,BG,2002,LR,0.7991525423728814,0.09523809523809523,0.7634754625905068
456,BG,2002,LR,0.7991525423728814,0.09523809523809523,0.7634754625905068
450,BG,2002,LR - Youden's J,0.8643867924528302,0.3240506329113924,0.7634754625905068
455,BG,2002,LR - Youden's J,0.8643867924528302,0.3240506329113924,0.7634754625905068
454,BG,2002,NB,0.7991525423728814,0.09523809523809523,0.3604183427192277
459,BG,2002,NB,0.7991525423728814,0.09523809523809523,0.3604183427192277
462,BG,2003,DT,0.8151898734177215,0.1774193548387097,0.7687793427230047
467,BG,2003,DT,0.8151898734177215,0.1774193548387097,0.7687793427230047
463,BG,2003,LDA,0.710126582278481,0.3709677419354839,0.6854460093896714
468,BG,2003,LDA,0.710126582278481,0.3709677419354839,0.6854460093896714
461,BG,2003,LR,0.710126582278481,0.3709677419354839,0.6854460093896714
466,BG,2003,LR,0.710126582278481,0.3709677419354839,0.6854460093896714
460,BG,2003,LR - Youden's J,0.7986348122866894,0.5037593984962406,0.6854460093896714
465,BG,2003,LR - Youden's J,0.7986348122866894,0.5037593984962406,0.6854460093896714
464,BG,2003,NB,0.710126582278481,0.3709677419354839,0.39436619718309857
469,BG,2003,NB,0.710126582278481,0.3709677419354839,0.39436619718309857
472,BG,2004,DT,0.93099121706399,0.015384615384615385,0.8619489559164734
477,BG,2004,DT,0.93099121706399,0.015384615384615385,0.8619489559164734
473,BG,2004,LDA,0.93099121706399,0.015384615384615385,0.8619489559164734
478,BG,2004,LDA,0.93099121706399,0.015384615384615385,0.8619489559164734
471,BG,2004,LR,0.93099121706399,0.015384615384615385,0.8619489559164734
476,BG,2004,LR,0.93099121706399,0.015384615384615385,0.8619489559164734
470,BG,2004,LR - Youden's J,0.9554455445544554,0.11328125,0.8619489559164734
475,BG,2004,LR - Youden's J,0.9554455445544554,0.11328125,0.8619489559164734
474,BG,2004,NB,0.93099121706399,0.015384615384615385,0.388631090487239
479,BG,2004,NB,0.93099121706399,0.015384615384615385,0.388631090487239
482,BG,2005,DT,0.9292407108239096,0.2864864864864865,0.8929878048780487
487,BG,2005,DT,0.9292407108239096,0.2864864864864865,0.8929878048780487
483,BG,2005,LDA,0.8526655896607431,0.3081081081081081,0.8219512195121951
488,BG,2005,LDA,0.8526655896607431,0.3081081081081081,0.8219512195121951
481,BG,2005,LR,0.8852988691437803,0.1891891891891892,0.8460365853658537
486,BG,2005,LR,0.8852988691437803,0.1891891891891892,0.8460365853658537
480,BG,2005,LR - Youden's J,0.915327833260964,0.19959058341862845,0.8460365853658537
485,BG,2005,LR - Youden's J,0.915327833260964,0.19959058341862845,0.8460365853658537
484,BG,2005,NB,0.8526655896607431,0.3081081081081081,0.37134146341463414
489,BG,2005,NB,0.8526655896607431,0.3081081081081081,0.37134146341463414
492,BG,2006,DT,1.0,0.0,0.9484978540772532
497,BG,2006,DT,1.0,0.0,0.9484978540772532
493,BG,2006,LDA,1.0,0.0,0.9484978540772532
498,BG,2006,LDA,1.0,0.0,0.9484978540772532
491,BG,2006,LR,1.0,0.0,0.9484978540772532
496,BG,2006,LR,1.0,0.0,0.9484978540772532
490,BG,2006,LR - Youden's J,1.0,0.0,0.9484978540772532
495,BG,2006,LR - Youden's J,1.0,0.0,0.9484978540772532
494,BG,2006,NB,1.0,0.0,0.37339055793991416
499,BG,2006,NB,1.0,0.0,0.37339055793991416
502,BG,2007,DT,0.8967861557478368,0.10778443113772455,0.8580664119894211
507,BG,2007,DT,0.8967861557478368,0.10778443113772455,0.8580664119894211
503,BG,2007,LDA,0.8967861557478368,0.10778443113772455,0.8580664119894211
508,BG,2007,LDA,0.8967861557478368,0.10778443113772455,0.8580664119894211
501,BG,2007,LR,0.8967861557478368,0.10778443113772455,0.8580664119894211
506,BG,2007,LR,0.8967861557478368,0.10778443113772455,0.8580664119894211
500,BG,2007,LR - Youden's J,0.9311183144246353,0.1946524064171123,0.8580664119894211
505,BG,2007,LR - Youden's J,0.9311183144246353,0.1946524064171123,0.8580664119894211
504,BG,2007,NB,0.8967861557478368,0.10778443113772455,0.38995004407875405
509,BG,2007,NB,0.8967861557478368,0.10778443113772455,0.38995004407875405
512,BG,2008,DT,0.9433106575963719,0.0,0.9112814895947426
517,BG,2008,DT,0.9433106575963719,0.0,0.9112814895947426
513,BG,2008,LDA,0.9070294784580499,0.03225806451612903,0.8773274917853231
518,BG,2008,LDA,0.9070294784580499,0.03225806451612903,0.8773274917853231
511,BG,2008,LR,0.9070294784580499,0.03225806451612903,0.8773274917853231
516,BG,2008,LR,0.9070294784580499,0.03225806451612903,0.8773274917853231
510,BG,2008,LR - Youden's J,0.9408284023668639,0.18143459915611815,0.8773274917853231
515,BG,2008,LR - Youden's J,0.9408284023668639,0.18143459915611815,0.8773274917853231
514,BG,2008,NB,0.9070294784580499,0.03225806451612903,0.4019715224534502
519,BG,2008,NB,0.9070294784580499,0.03225806451612903,0.4019715224534502
522,BG,2009,DT,0.7032967032967034,0.575,0.6978947368421052
527,BG,2009,DT,0.7032967032967034,0.575,0.6978947368421052
523,BG,2009,LDA,0.7032967032967034,0.575,0.6978947368421052
528,BG,2009,LDA,0.7032967032967034,0.575,0.6978947368421052
521,BG,2009,LR,0.7032967032967034,0.575,0.6978947368421052
526,BG,2009,LR,0.7032967032967034,0.575,0.6978947368421052
520,BG,2009,LR - Youden's J,0.8023426061493412,0.5917602996254682,0.6978947368421052
